customer_id,last_txn_date,activity_status
C9580,2024-09-18,Active
C9581,2024-12-31,Dormant
C9582,2024-03-26,Dormant
C9583,2025-07-07,Active
C9584,2025-05-28,Dormant
C9585,2024-12-19,Active
C9586,2024-12-24,Active
C9587,2025-03-24,Active
C9588,2024-06-05,Active
C9589,2023-11-08,Active
C9590,2024-08-25,Dormant
C9591,2024-01-08,Dormant
C9592,2025-09-17,Dormant
C9593,2024-03-13,Dormant
C9594,2024-08-19,Dormant
C9595,2024-01-07,Active
C9596,2024-06-23,Active
C9597,2024-03-13,Dormant
C9598,2024-08-26,Dormant
C9599,2024-07-13,Dormant
C9600,2024-05-09,Active
C9601,2025-01-12,Active
C9602,2025-07-16,Dormant
C9603,2025-02-16,Dormant
C9604,2023-10-24,Active
C9605,2024-10-22,Dormant
C9606,2024-04-04,Active
C9607,2025-07-29,Active
C9608,2025-01-20,Active
C9609,2025-02-25,Active
C9610,2024-01-14,Active
C9611,2023-11-04,Active
C9612,2025-02-01,Dormant
C9613,2025-07-08,Active
C9614,2024-09-23,Active
C9615,2025-04-22,Active
C9616,2024-08-17,Dormant
C9617,2024-10-20,Active
C9618,2025-04-26,Active
C9619,2024-02-13,Active
C9620,2025-08-08,Dormant
C9621,2024-02-05,Dormant
C9622,2024-05-14,Active
C9623,2025-02-21,Dormant
C9624,2025-07-07,Dormant
C9625,2025-03-15,Active
C9626,2024-03-11,Dormant
C9627,2024-05-12,Dormant
C9628,2024-06-13,Dormant
C9629,2024-06-04,Dormant
C9630,2025-01-20,Dormant
C9631,2023-12-02,Dormant
C9632,2024-07-17,Dormant
C9633,2024-05-13,Active
C9634,2024-09-27,Dormant
C9635,2025-09-09,Dormant
C9636,2025-05-30,Dormant
C9637,2025-06-21,Active
C9638,2025-07-05,Dormant
C9639,2025-03-17,Active
C9640,2024-11-17,Dormant
C9641,2024-05-27,Dormant
C9642,2024-03-27,Dormant
C9643,2025-01-04,Dormant
C9644,2024-01-11,Dormant
C9645,2025-09-14,Dormant
C9646,2024-08-26,Dormant
C9647,2024-02-22,Active
C9648,2024-06-09,Dormant
C9649,2024-11-05,Dormant
C9650,2024-09-24,Dormant
C9651,2024-02-06,Active
C9652,2024-06-15,Active
C9653,2023-12-22,Dormant
C9654,2024-09-07,Active
C9655,2024-12-08,Active
C9656,2025-07-07,Active
C9657,2025-05-26,Dormant
C9658,2025-06-02,Dormant
C9659,2025-04-06,Active
C9660,2025-02-13,Active
C9661,2023-10-26,Active
C9662,2024-09-01,Dormant
C9663,2025-07-19,Dormant
C9664,2024-05-20,Dormant
C9665,2024-01-20,Active
C9666,2024-05-20,Active
C9667,2023-12-04,Active
C9668,2025-09-16,Dormant
C9669,2024-11-22,Active
C9670,2024-11-09,Active
C9671,2025-04-10,Active
C9672,2023-12-04,Dormant
C9673,2025-07-25,Active
C9674,2025-05-20,Active
C9675,2024-04-20,Active
C9676,2025-03-12,Dormant
C9677,2025-08-07,Active
C9678,2024-11-29,Active
C9679,2024-01-09,Dormant
C9680,2024-04-12,Dormant
C9681,2024-04-02,Active
C9682,2024-06-17,Dormant
C9683,2024-07-03,Dormant
C9684,2024-10-10,Dormant
C9685,2025-06-28,Dormant
C9686,2024-03-20,Active
C9687,2024-07-06,Dormant
C9688,2024-03-14,Dormant
C9689,2025-08-08,Active
C9690,2024-08-08,Active
C9691,2024-06-11,Active
C9692,2025-06-03,Active
C9693,2024-04-09,Active
C9694,2024-10-26,Dormant
C9695,2024-02-20,Dormant
C9696,2024-03-06,Dormant
C9697,2025-07-31,Active
C9698,2025-05-24,Active
C9699,2025-04-05,Dormant
C9700,2024-02-19,Active
C9701,2023-12-24,Dormant
C9702,2025-07-21,Active
C9703,2024-06-11,Active
C9704,2024-07-06,Dormant
C9705,2024-02-18,Dormant
C9706,2024-06-03,Dormant
C9707,2024-03-04,Active
C9708,2025-04-26,Dormant
C9709,2023-10-22,Active
C9710,2024-02-06,Active
C9711,2025-05-11,Active
C9712,2025-04-09,Active
C9713,2025-05-08,Active
C9714,2025-06-27,Dormant
C9715,2024-06-24,Active
C9716,2023-11-08,Dormant
C9717,2024-01-10,Dormant
C9718,2025-04-01,Active
C9719,2024-07-10,Dormant
C9720,2025-06-04,Active
C9721,2023-11-22,Active
C9722,2025-06-13,Dormant
C9723,2024-03-27,Dormant
C9724,2025-02-10,Active
C9725,2025-01-11,Active
C9726,2024-07-21,Dormant
C9727,2025-01-07,Dormant
C9728,2024-03-04,Active
C9729,2024-08-31,Dormant
C9730,2025-07-30,Dormant
C9731,2025-02-08,Dormant
C9732,2024-02-07,Dormant
C9733,2023-12-07,Dormant
C9734,2023-11-03,Active
C9735,2024-12-26,Active
C9736,2024-05-06,Active
C9737,2024-02-08,Dormant
C9738,2025-01-15,Active
C9739,2025-08-04,Dormant
C9740,2024-04-04,Dormant
C9741,2024-09-29,Dormant
C9742,2024-10-04,Active
C9743,2023-11-09,Dormant
C9744,2025-08-07,Active
C9745,2024-05-21,Active
C9746,2024-08-04,Active
C9747,2024-03-11,Dormant
C9748,2025-09-01,Dormant
C9749,2025-07-07,Dormant
C9750,2025-06-24,Active
C9751,2025-07-13,Active
C9752,2024-10-19,Active
C9753,2025-03-15,Dormant
C9754,2023-12-13,Active
C9755,2024-01-29,Active
C9756,2024-11-26,Active
C9757,2025-06-11,Dormant
C9758,2023-10-24,Dormant
C9759,2025-06-07,Dormant
C9760,2025-05-15,Dormant
C9761,2024-12-04,Active
C9762,2023-11-09,Active
C9763,2025-02-24,Dormant
C9764,2025-02-09,Active
C9765,2025-04-07,Active
C9766,2025-09-06,Active
C9767,2025-05-06,Dormant
C9768,2025-02-24,Active
C9769,2024-01-18,Active
C9770,2025-01-19,Active
C9771,2024-08-11,Active
C9772,2024-05-22,Active
C9773,2024-05-03,Dormant
C9774,2025-02-23,Dormant
C9775,2024-02-28,Dormant
C9776,2024-02-01,Active
C9777,2025-06-08,Dormant
C9778,2025-06-27,Active
C9779,2024-01-23,Dormant
C9780,2024-02-06,Dormant
C9781,2023-12-05,Dormant
C9782,2025-05-12,Dormant
C9783,2024-04-11,Dormant
C9784,2025-05-23,Dormant
C9785,2023-12-03,Active
C9786,2024-10-24,Dormant
C9787,2025-05-15,Active
C9788,2025-01-04,Active
C9789,2024-01-10,Dormant
C9790,2024-02-03,Active
C9791,2024-03-29,Dormant
C9792,2025-02-17,Dormant
C9793,2024-08-19,Active
C9794,2024-06-23,Active
C9795,2024-07-18,Dormant
C9796,2025-09-11,Active
C9797,2024-09-12,Dormant
C9798,2025-08-03,Dormant
C9799,2024-08-08,Dormant
C9800,2024-05-19,Dormant
C9801,2024-08-23,Dormant
C9802,2024-04-03,Dormant
C9803,2025-06-24,Dormant
C9804,2024-01-01,Dormant
C9805,2025-07-31,Dormant
C9806,2025-04-26,Active
C9807,2024-12-23,Active
C9808,2024-08-26,Active
C9809,2025-07-08,Active
C9810,2025-03-14,Dormant
C9811,2025-07-25,Dormant
C9812,2025-01-29,Active
C9813,2024-09-16,Active
C9814,2024-12-02,Dormant
C9815,2025-04-22,Active
C9816,2024-07-08,Active
C9817,2025-04-11,Dormant
C9818,2025-05-16,Active
C9819,2024-10-17,Active
C9820,2024-04-08,Dormant
C9821,2024-02-07,Dormant
C9822,2025-04-30,Dormant
C9823,2024-07-07,Dormant
C9824,2024-02-23,Active
C9825,2024-07-23,Active
C9826,2024-02-05,Active
C9827,2024-07-12,Dormant
C9828,2025-02-14,Active
C9829,2024-03-17,Dormant
C9830,2023-12-16,Dormant
C9831,2024-08-04,Dormant
C9832,2024-08-02,Active
C9833,2025-01-04,Dormant
C9834,2024-01-22,Active
C9835,2024-09-22,Active
C9836,2024-09-19,Active
C9837,2025-08-31,Dormant
C9838,2024-01-31,Active
C9839,2024-11-28,Dormant
C9840,2024-06-29,Active
C9841,2024-12-09,Active
C9842,2024-06-10,Dormant
C9843,2025-03-28,Dormant
C9844,2024-07-01,Active
C9845,2025-07-10,Active
C9846,2024-12-09,Dormant
C9847,2024-03-02,Dormant
C9848,2025-04-28,Active
C9849,2024-04-10,Active
C9850,2025-05-16,Dormant
C9851,2025-07-03,Dormant
C9852,2025-04-20,Active
C9853,2025-06-24,Active
C9854,2024-09-15,Dormant
C9855,2025-03-31,Dormant
C9856,2024-07-14,Active
C9857,2024-12-31,Active
C9858,2025-08-26,Dormant
C9859,2025-09-01,Active
C9860,2023-12-01,Active
C9861,2024-10-02,Active
C9862,2025-05-06,Dormant
C9863,2025-01-24,Active
C9864,2024-11-15,Active
C9865,2024-10-27,Active
C9866,2025-06-19,Active
C9867,2025-06-14,Active
C9868,2025-02-05,Dormant
C9869,2024-12-12,Active
C9870,2024-01-30,Dormant
C9871,2024-03-23,Dormant
C9872,2025-07-07,Active
C9873,2024-11-13,Dormant
C9874,2024-08-12,Dormant
C9875,2024-10-14,Active
C9876,2024-05-06,Active
C9877,2025-05-15,Dormant
C9878,2024-10-13,Dormant
C9879,2024-09-18,Active
C9880,2025-08-25,Dormant
C9881,2025-04-04,Active
C9882,2023-11-14,Dormant
C9883,2025-02-26,Active
C9884,2024-10-29,Dormant
C9885,2023-12-27,Active
C9886,2024-10-07,Active
C9887,2025-04-19,Active
C9888,2024-08-15,Active
C9889,2024-08-17,Active
C9890,2025-06-08,Active
C9891,2024-04-07,Active
C9892,2024-11-08,Dormant
C9893,2024-02-23,Active
C9894,2024-03-18,Dormant
C9895,2025-03-22,Active
C9896,2025-05-05,Active
C9897,2024-10-13,Dormant
C9898,2024-11-21,Active
C9899,2023-12-11,Dormant
C9900,2024-06-30,Dormant
C9901,2024-05-24,Active
C9902,2025-07-10,Active
C9903,2023-11-22,Active
C9904,2024-03-07,Dormant
C9905,2024-03-08,Dormant
C9906,2024-12-29,Dormant
C9907,2024-05-26,Active
C9908,2024-04-04,Dormant
C9909,2025-01-12,Dormant
C9910,2025-04-16,Active
C9911,2025-05-25,Active
C9912,2024-01-29,Active
C9913,2025-05-18,Active
C9914,2024-09-21,Dormant
C9915,2025-02-19,Dormant
C9916,2024-12-20,Dormant
C9917,2024-10-22,Active
C9918,2024-08-24,Dormant
C9919,2023-12-06,Active
C9920,2024-08-02,Dormant
C9921,2024-11-06,Active
C9922,2025-03-09,Dormant
C9923,2024-10-05,Active
C9924,2024-10-09,Dormant
C9925,2025-03-10,Dormant
C9926,2023-12-06,Active
C9927,2025-06-21,Active
C9928,2024-12-20,Active
C9929,2024-12-17,Dormant
C9930,2025-09-15,Dormant
C9931,2025-03-17,Dormant
C9932,2025-07-05,Active
C9933,2024-12-01,Active
C9934,2025-05-01,Dormant
C9935,2024-02-04,Active
C9936,2025-03-04,Active
C9937,2025-05-16,Active
C9938,2025-06-10,Dormant
C9939,2024-03-13,Active
C9940,2025-09-19,Active
C9941,2024-02-06,Dormant
C9942,2023-10-30,Dormant
C9943,2025-05-26,Dormant
C9944,2023-12-11,Active
C9945,2024-05-14,Active
C9946,2024-04-21,Active
C9947,2025-05-09,Dormant
C9948,2025-07-06,Active
C9949,2024-07-17,Active
C9950,2023-10-28,Active
C9951,2024-11-28,Dormant
C9952,2024-02-20,Dormant
C9953,2024-05-12,Active
C9954,2024-03-15,Active
C9955,2024-08-02,Dormant
C9956,2024-03-09,Dormant
C9957,2025-01-15,Dormant
C9958,2025-07-07,Dormant
C9959,2024-07-14,Dormant
C9960,2023-11-07,Dormant
C9961,2025-06-11,Dormant
C9962,2024-11-11,Dormant
C9963,2024-10-14,Dormant
C9964,2023-12-17,Active
C9965,2023-12-16,Dormant
C9966,2024-02-02,Dormant
C9967,2024-12-29,Active
C9968,2025-04-11,Active
C9969,2024-02-12,Active
C9970,2025-07-30,Dormant
C9971,2025-07-09,Dormant
C9972,2023-12-25,Active
C9973,2025-08-28,Active
C9974,2024-06-11,Active
C9975,2025-08-11,Active
C9976,2024-04-01,Dormant
C9977,2024-05-01,Active
C9978,2024-01-29,Dormant
C9979,2025-07-01,Dormant
C9980,2024-03-20,Active
C9981,2025-08-19,Active
C9982,2024-07-16,Dormant
C9983,2025-04-14,Dormant
C9984,2024-07-29,Active
C9985,2024-02-04,Active
C9986,2024-11-03,Active
C9987,2025-07-27,Active
C9988,2024-03-29,Active
C9989,2024-12-28,Dormant
C9990,2025-06-17,Dormant
C9991,2024-11-26,Dormant
C9992,2024-02-10,Active
C9993,2023-11-09,Active
C9994,2025-05-19,Active
C9995,2023-12-28,Dormant
C9996,2024-06-19,Dormant
C9997,2024-10-28,Active
C9998,2024-09-02,Active
C9999,2023-12-28,Dormant
C10000,2024-03-05,Active
