customer_id,entity_type,customer_name,jurisdiction,industry,account_open_date,last_kyc_review_date,risk_rating
C6613,INDIVIDUAL,Isaac Flores,US,Private Investment,2022-04-17,2023-07-29,Low
C6614,INDIVIDUAL,Jade Flores,EU,Healthcare,2025-01-08,2023-07-29,Low
C6615,LEGAL_ENTITY,Falcon Retail Ltd,UK,Pharmaceuticals,2016-01-05,2025-05-16,High
C6616,INDIVIDUAL,James Flores,US,Telecom,2017-04-08,2025-05-16,High
C6617,INDIVIDUAL,Jasper Flores,US,Telecom,2022-01-31,2023-07-29,Low
C6618,INDIVIDUAL,Julia Flores,UK,Construction,2023-12-17,2024-06-21,Medium
C6619,INDIVIDUAL,Julian Flores,US,Healthcare Services,2016-10-26,2025-05-16,High
C6620,INDIVIDUAL,Kara Flores,Offshore,Agribusiness,2017-02-14,2023-07-29,Low
C6621,INDIVIDUAL,Kevin Flores,US,Agribusiness,2019-01-15,2023-07-29,Low
C6622,INDIVIDUAL,Lena Flores,US,Media,2016-10-02,2023-07-29,Low
C6623,INDIVIDUAL,Leon Flores,US,Energy,2021-05-04,2023-07-29,Low
C6624,INDIVIDUAL,Liam Flores,US,Healthcare,2025-01-31,2023-07-29,Low
C6625,INDIVIDUAL,Lila Flores,EU,Hospitality,2015-04-24,2024-06-21,Medium
C6626,INDIVIDUAL,Lucas Flores,UK,Retail,2021-07-02,2023-07-29,Low
C6627,INDIVIDUAL,Mason Flores,US,Luxury Goods,2023-05-21,2024-06-21,Medium
C6628,INDIVIDUAL,Maya Flores,EU,Private Investment,2019-01-16,2024-06-21,Medium
C6629,LEGAL_ENTITY,Fortress Retail LLP,UK,Healthcare Services,2021-08-01,2023-07-29,Low
C6630,LEGAL_ENTITY,Harbor Retail LLP,UK,Hospitality,2025-11-10,2024-06-21,Medium
C6631,INDIVIDUAL,Mia Flores,US,Professional Services,2024-12-31,2023-07-29,Low
C6632,INDIVIDUAL,Naomi Flores,US,Insurance Brokerage,2016-04-12,2023-07-29,Low
C6633,INDIVIDUAL,Nathan Flores,EU,Import/Export,2026-01-08,2023-07-29,Low
C6634,INDIVIDUAL,Nina Flores,EU,Pharmaceuticals,2024-03-02,2024-06-21,Medium
C6635,LEGAL_ENTITY,Highland Retail BV,EU,Healthcare Services,2017-07-07,2025-05-16,High
C6636,INDIVIDUAL,Noah Flores,US,Energy Trading,2023-10-16,2023-07-29,Low
C6637,INDIVIDUAL,Oliver Flores,EU,Energy,2020-05-28,2023-07-29,Low
C6638,INDIVIDUAL,Olivia Flores,US,Agribusiness,2022-05-03,2024-06-21,Medium
C6639,INDIVIDUAL,Oscar Flores,Offshore,Mining Services,2018-08-20,2023-07-29,Low
C6640,INDIVIDUAL,Priya Flores,US,Pharmaceuticals,2022-12-18,2024-06-21,Medium
C6641,LEGAL_ENTITY,Ironwood Retail Inc,US,Asset Management,2015-05-02,2023-07-29,Low
C6642,LEGAL_ENTITY,Keystone Retail SA,EU,Professional Services,2022-09-08,2023-07-29,Low
C6643,INDIVIDUAL,Quinn Flores,Offshore,Real Estate,2017-10-24,2023-07-29,Low
C6644,INDIVIDUAL,Rafael Flores,UK,Hospitality,2015-11-24,2023-07-29,Low
C6645,INDIVIDUAL,Rachel Flores,EU,Logistics,2020-12-23,2025-05-16,High
C6646,INDIVIDUAL,Ruby Flores,EU,Import/Export,2021-09-30,2023-07-29,Low
C6647,LEGAL_ENTITY,Lighthouse Retail SA,EU,Professional Services,2019-06-01,2023-07-29,Low
C6648,INDIVIDUAL,Sofia Flores,US,Software,2023-12-05,2023-07-29,Low
C6649,INDIVIDUAL,Stella Flores,UK,Construction,2021-12-22,2024-06-21,Medium
C6650,INDIVIDUAL,Thomas Flores,Offshore,Private Investment,2023-06-24,2024-06-21,Medium
C6651,INDIVIDUAL,Valeria Flores,EU,Software,2015-07-28,2023-07-29,Low
C6652,INDIVIDUAL,Victor Flores,US,Import/Export,2023-08-16,2025-05-16,High
C6653,INDIVIDUAL,Zoe Flores,EU,Energy Trading,2016-01-13,2024-06-21,Medium
C6654,INDIVIDUAL,Aaron Foster,UK,Pharmaceuticals,2019-01-15,2023-07-29,Low
C6655,INDIVIDUAL,Alice Foster,US,Technology,2022-09-15,2023-07-29,Low
C6656,LEGAL_ENTITY,Maple Retail LLP,UK,Pharmaceuticals,2019-09-21,2023-07-29,Low
C6657,LEGAL_ENTITY,Northbridge Retail Holdings Ltd,Offshore,Education,2024-11-08,2023-07-29,Low
C6658,INDIVIDUAL,Amelia Foster,EU,Mining Services,2022-11-05,2023-07-29,Low
C6659,LEGAL_ENTITY,Oakridge Retail LLC,US,Food Processing,2020-06-19,2023-07-29,Low
C6660,INDIVIDUAL,Andre Foster,EU,Wholesale Trade,2015-02-18,2023-07-29,Low
C6661,INDIVIDUAL,Angela Foster,EU,Import/Export,2018-07-13,2023-07-29,Low
C6662,INDIVIDUAL,Anita Foster,US,Construction,2019-02-08,2023-07-29,Low
C6663,LEGAL_ENTITY,Pioneer Retail LLP,UK,Mining Services,2016-11-23,2025-05-16,High
C6664,LEGAL_ENTITY,PrimeArc Retail LLC,US,Import/Export,2019-06-21,2023-07-29,Low
C6665,INDIVIDUAL,Arthur Foster,EU,Manufacturing,2024-05-12,2024-06-21,Medium
C6666,INDIVIDUAL,Bianca Foster,EU,Agribusiness,2018-06-10,2024-06-21,Medium
C6667,LEGAL_ENTITY,Quarry Retail LLC,US,Real Estate,2025-02-04,2023-07-29,Low
C6668,LEGAL_ENTITY,Redwood Retail Ltd,Offshore,Healthcare Services,2021-09-08,2023-07-29,Low
C6669,INDIVIDUAL,Caleb Foster,US,Luxury Goods,2015-01-24,2023-07-29,Low
C6670,INDIVIDUAL,Camila Foster,EU,Logistics,2016-09-17,2024-06-21,Medium
C6671,INDIVIDUAL,Carla Foster,US,Energy Trading,2021-09-20,2023-07-29,Low
C6672,LEGAL_ENTITY,Riverstone Retail BV,EU,Media,2021-03-10,2023-07-29,Low
C6673,INDIVIDUAL,Carmen Foster,EU,FinTech,2018-10-21,2023-07-29,Low
C6674,LEGAL_ENTITY,Rosemont Retail Ltd,UK,Pharmaceuticals,2019-05-03,2023-07-29,Low
C6675,INDIVIDUAL,Charlotte Foster,UK,Wholesale Trade,2025-04-08,2023-07-29,Low
C6676,INDIVIDUAL,Claire Foster,Offshore,Healthcare,2024-03-23,2023-07-29,Low
C6677,INDIVIDUAL,Daniel Foster,US,Education,2015-02-04,2023-07-29,Low
C6678,INDIVIDUAL,Daria Foster,US,Energy Trading,2020-06-10,2023-07-29,Low
C6679,INDIVIDUAL,Diego Foster,EU,Professional Services,2019-01-17,2023-07-29,Low
C6680,INDIVIDUAL,Dylan Foster,US,Insurance Brokerage,2016-12-16,2025-05-16,High
C6681,INDIVIDUAL,Elena Foster,US,FinTech,2021-09-01,2023-07-29,Low
C6682,INDIVIDUAL,Elijah Foster,US,Telecom,2022-06-11,2024-06-21,Medium
C6683,INDIVIDUAL,Emily Foster,EU,FinTech,2021-10-11,2023-07-29,Low
C6684,LEGAL_ENTITY,Sable Retail BV,EU,FinTech,2023-12-09,2025-05-16,High
C6685,INDIVIDUAL,Emma Foster,EU,Telecom,2020-11-12,2024-06-21,Medium
C6686,INDIVIDUAL,Eva Foster,EU,Hospitality,2023-12-30,2024-06-21,Medium
C6687,INDIVIDUAL,Felix Foster,US,Professional Services,2020-05-20,2024-06-21,Medium
C6688,INDIVIDUAL,Gabriel Foster,US,Mining Services,2020-06-27,2023-07-29,Low
C6689,INDIVIDUAL,Grace Foster,US,Food Processing,2019-05-28,2023-07-29,Low
C6690,INDIVIDUAL,Hannah Foster,EU,Food Processing,2024-10-08,2023-07-29,Low
C6691,INDIVIDUAL,Henry Foster,US,Energy,2024-09-09,2023-07-29,Low
C6692,INDIVIDUAL,Hugo Foster,US,Education,2023-08-09,2024-06-21,Medium
C6693,INDIVIDUAL,Iris Foster,EU,Wholesale Trade,2023-01-26,2023-07-29,Low
C6694,INDIVIDUAL,Isaac Foster,EU,Retail,2019-02-25,2023-07-29,Low
C6695,LEGAL_ENTITY,Silvergate Retail BV,EU,Construction,2020-05-26,2023-07-29,Low
C6696,INDIVIDUAL,Jade Foster,UK,Real Estate,2026-01-12,2023-07-29,Low
C6697,INDIVIDUAL,James Foster,EU,Wholesale Trade,2022-10-22,2025-05-16,High
C6698,LEGAL_ENTITY,Stonebridge Retail Inc,US,Telecom,2017-09-26,2024-06-21,Medium
C6699,LEGAL_ENTITY,Summit Retail Holdings Ltd,Offshore,Agribusiness,2025-10-22,2023-07-29,Low
C6700,INDIVIDUAL,Jasper Foster,Offshore,Healthcare Services,2024-11-21,2023-07-29,Low
C6701,INDIVIDUAL,Julia Foster,EU,Food Processing,2026-02-26,2023-07-29,Low
C6702,LEGAL_ENTITY,Tamarind Retail LLC,US,Healthcare,2020-10-16,2023-07-29,Low
C6703,LEGAL_ENTITY,Trinity Retail BV,EU,Retail,2021-09-10,2023-07-29,Low
C6704,INDIVIDUAL,Julian Foster,UK,Construction,2015-10-31,2024-06-21,Medium
C6705,INDIVIDUAL,Kara Foster,US,Manufacturing,2021-01-13,2025-05-16,High
C6706,LEGAL_ENTITY,Valiant Retail GmbH,EU,FinTech,2020-01-19,2023-07-29,Low
C6707,INDIVIDUAL,Kevin Foster,EU,Retail,2022-11-20,2023-07-29,Low
C6708,INDIVIDUAL,Lena Foster,Offshore,Technology,2019-07-18,2023-07-29,Low
C6709,INDIVIDUAL,Leon Foster,EU,FinTech,2025-06-24,2023-07-29,Low
C6710,LEGAL_ENTITY,Westhaven Retail Ltd,Offshore,Healthcare,2024-11-24,2023-07-29,Low
C6711,INDIVIDUAL,Liam Foster,US,Import/Export,2015-11-06,2023-07-29,Low
C6712,LEGAL_ENTITY,Windward Retail GmbH,EU,Real Estate,2019-03-31,2024-06-21,Medium
C6713,INDIVIDUAL,Lila Foster,UK,Insurance Brokerage,2017-06-19,2025-05-16,High
C6714,LEGAL_ENTITY,Yarrow Retail GmbH,EU,Wholesale Trade,2024-04-27,2023-07-29,Low
C6715,LEGAL_ENTITY,Zenith Retail Ltd,UK,FinTech,2021-06-06,2024-06-21,Medium
C6716,INDIVIDUAL,Lucas Foster,US,Healthcare,2024-03-11,2025-05-16,High
C6717,INDIVIDUAL,Mason Foster,UK,Pharmaceuticals,2019-07-04,2024-06-21,Medium
C6718,INDIVIDUAL,Maya Foster,EU,Technology,2023-06-18,2024-06-21,Medium
C6719,INDIVIDUAL,Mia Foster,UK,Technology,2023-04-26,2025-05-16,High
C6720,INDIVIDUAL,Naomi Foster,UK,Insurance Brokerage,2026-01-05,2023-07-29,Low
C6721,LEGAL_ENTITY,Larkspur Retail Ltd,UK,Healthcare Services,2019-08-11,2024-06-21,Medium
C6722,INDIVIDUAL,Nathan Foster,UK,Healthcare Services,2020-04-06,2023-07-29,Low
C6723,INDIVIDUAL,Nina Foster,US,Real Estate,2023-04-17,2023-07-29,Low
C6724,INDIVIDUAL,Noah Foster,Offshore,Food Processing,2019-11-22,2023-07-29,Low
C6725,LEGAL_ENTITY,Meridian Retail Ltd,UK,Healthcare Services,2019-07-27,2023-07-29,Low
C6726,INDIVIDUAL,Oliver Foster,US,Pharmaceuticals,2016-12-12,2023-07-29,Low
C6727,INDIVIDUAL,Olivia Foster,US,Media,2018-10-26,2024-06-21,Medium
C6728,INDIVIDUAL,Oscar Foster,EU,Import/Export,2015-03-11,2024-06-21,Medium
C6729,INDIVIDUAL,Priya Foster,US,Logistics,2017-12-19,2024-06-21,Medium
C6730,LEGAL_ENTITY,Northgate Retail BV,EU,Wholesale Trade,2021-11-28,2023-07-29,Low
C6731,INDIVIDUAL,Quinn Foster,US,Media,2023-02-03,2023-07-29,Low
C6732,LEGAL_ENTITY,Crescent Retail LLC,US,Private Investment,2021-03-24,2023-07-29,Low
C6733,INDIVIDUAL,Rafael Foster,Offshore,Mining Services,2016-01-07,2023-07-29,Low
C6734,INDIVIDUAL,Rachel Foster,EU,Mining Services,2015-08-15,2023-07-29,Low
C6735,INDIVIDUAL,Ruby Foster,US,Technology,2018-03-03,2023-07-29,Low
C6736,INDIVIDUAL,Sofia Foster,Offshore,Shipping,2020-12-06,2023-07-29,Low
C6737,LEGAL_ENTITY,Elmwood Retail LLC,US,Education,2015-07-08,2024-06-21,Medium
C6738,LEGAL_ENTITY,Foxhall Retail SA,EU,Media,2018-08-15,2023-07-29,Low
C6739,INDIVIDUAL,Stella Foster,US,Agribusiness,2024-02-02,2023-07-29,Low
C6740,LEGAL_ENTITY,Greenline Retail Corp,US,Insurance Brokerage,2020-12-04,2024-06-21,Medium
C6741,INDIVIDUAL,Thomas Foster,US,Shipping,2016-12-15,2023-07-29,Low
C6742,INDIVIDUAL,Valeria Foster,EU,Media,2018-01-13,2023-07-29,Low
C6743,INDIVIDUAL,Victor Foster,EU,Food Processing,2022-05-16,2024-06-21,Medium
C6744,LEGAL_ENTITY,Helix Retail GmbH,EU,Logistics,2019-05-04,2023-07-29,Low
C6745,INDIVIDUAL,Zoe Foster,EU,Healthcare Services,2019-02-05,2023-07-29,Low
C6746,INDIVIDUAL,Aaron Garcia,UK,Healthcare Services,2019-07-26,2023-07-29,Low
C6747,INDIVIDUAL,Alice Garcia,EU,FinTech,2025-02-10,2023-07-29,Low
C6748,INDIVIDUAL,Amelia Garcia,US,Import/Export,2023-11-14,2024-06-21,Medium
C6749,INDIVIDUAL,Andre Garcia,UK,Telecom,2019-01-28,2023-07-29,Low
C6750,INDIVIDUAL,Angela Garcia,US,Healthcare,2022-05-15,2024-06-21,Medium
C6751,INDIVIDUAL,Anita Garcia,EU,Pharmaceuticals,2021-05-15,2023-07-29,Low
C6752,INDIVIDUAL,Arthur Garcia,EU,Asset Management,2025-01-29,2024-06-21,Medium
C6753,INDIVIDUAL,Bianca Garcia,EU,Insurance Brokerage,2018-02-19,2024-06-21,Medium
C6754,LEGAL_ENTITY,Inverness Retail SA,EU,Construction,2021-06-26,2024-06-21,Medium
C6755,INDIVIDUAL,Caleb Garcia,EU,Pharmaceuticals,2022-03-25,2023-07-29,Low
C6756,INDIVIDUAL,Camila Garcia,EU,FinTech,2017-03-13,2023-07-29,Low
C6757,INDIVIDUAL,Carla Garcia,EU,Agribusiness,2022-01-13,2023-07-29,Low
C6758,INDIVIDUAL,Carmen Garcia,EU,Luxury Goods,2016-02-23,2023-07-29,Low
C6759,INDIVIDUAL,Charlotte Garcia,UK,Asset Management,2024-05-21,2024-06-21,Medium
C6760,INDIVIDUAL,Claire Garcia,UK,Technology,2018-03-07,2023-07-29,Low
C6761,INDIVIDUAL,Daniel Garcia,Offshore,Insurance Brokerage,2021-07-05,2024-06-21,Medium
C6762,INDIVIDUAL,Daria Garcia,EU,Wholesale Trade,2016-07-02,2024-06-21,Medium
C6763,INDIVIDUAL,Diego Garcia,US,Mining Services,2020-03-16,2023-07-29,Low
C6764,INDIVIDUAL,Dylan Garcia,EU,Asset Management,2017-11-19,2025-05-16,High
C6765,INDIVIDUAL,Elena Garcia,US,Pharmaceuticals,2024-07-05,2023-07-29,Low
C6766,INDIVIDUAL,Elijah Garcia,US,Media,2022-08-01,2025-05-16,High
C6767,INDIVIDUAL,Emily Garcia,EU,Energy,2023-08-10,2024-06-21,Medium
C6768,INDIVIDUAL,Emma Garcia,US,Consulting,2015-02-16,2023-07-29,Low
C6769,INDIVIDUAL,Eva Garcia,US,Food Processing,2025-01-12,2023-07-29,Low
C6770,INDIVIDUAL,Felix Garcia,EU,Construction,2015-04-23,2023-07-29,Low
C6771,LEGAL_ENTITY,Jasper Retail GmbH,EU,Healthcare Services,2024-12-31,2025-05-16,High
C6772,INDIVIDUAL,Gabriel Garcia,EU,Food Processing,2015-11-08,2025-05-16,High
C6773,INDIVIDUAL,Grace Garcia,US,Consulting,2024-12-12,2024-06-21,Medium
C6774,INDIVIDUAL,Hannah Garcia,US,Construction,2019-02-03,2023-07-29,Low
C6775,LEGAL_ENTITY,Kingsley Retail LLP,UK,Software,2018-09-15,2025-05-16,High
C6776,INDIVIDUAL,Henry Garcia,EU,Shipping,2020-01-14,2023-07-29,Low
C6777,INDIVIDUAL,Hugo Garcia,US,Shipping,2025-11-09,2023-07-29,Low
C6778,LEGAL_ENTITY,Linden Retail LLC,US,Software,2015-04-06,2025-05-16,High
C6779,LEGAL_ENTITY,Monarch Retail Ltd,UK,Media,2019-06-21,2023-07-29,Low
C6780,LEGAL_ENTITY,Novaline Retail BV,EU,Manufacturing,2023-12-20,2025-05-16,High
C6781,INDIVIDUAL,Iris Garcia,US,Retail,2018-09-23,2023-07-29,Low
C6782,INDIVIDUAL,Isaac Garcia,Offshore,Shipping,2017-10-28,2025-05-16,High
C6783,INDIVIDUAL,Jade Garcia,EU,Telecom,2016-05-04,2023-07-29,Low
C6784,LEGAL_ENTITY,Orion Retail LLC,US,Shipping,2017-01-25,2023-07-29,Low
C6785,LEGAL_ENTITY,Apex Treasury LLC,US,Telecom,2016-11-14,2023-07-29,Low
C6786,INDIVIDUAL,James Garcia,US,Healthcare Services,2020-02-01,2024-06-21,Medium
C6787,LEGAL_ENTITY,Aster Treasury BV,EU,Consulting,2022-04-22,2023-07-29,Low
C6788,LEGAL_ENTITY,Bluecrest Treasury Corp,US,Agribusiness,2019-12-31,2023-07-29,Low
C6789,INDIVIDUAL,Jasper Garcia,US,Import/Export,2017-07-30,2023-07-29,Low
C6790,INDIVIDUAL,Julia Garcia,EU,Consulting,2016-12-01,2025-05-16,High
C6791,LEGAL_ENTITY,Bridgewater Treasury Ltd,UK,Energy Trading,2024-06-07,2025-05-16,High
C6792,INDIVIDUAL,Julian Garcia,EU,Import/Export,2019-09-08,2023-07-29,Low
C6793,LEGAL_ENTITY,Cedar Treasury GmbH,EU,Shipping,2020-07-15,2023-07-29,Low
C6794,LEGAL_ENTITY,Clearpath Treasury BV,EU,Healthcare,2015-02-17,2024-06-21,Medium
C6795,INDIVIDUAL,Kara Garcia,EU,Import/Export,2015-02-17,2023-07-29,Low
C6796,INDIVIDUAL,Kevin Garcia,EU,Agribusiness,2018-01-31,2023-07-29,Low
C6797,INDIVIDUAL,Lena Garcia,Offshore,Import/Export,2019-07-12,2023-07-29,Low
C6798,INDIVIDUAL,Leon Garcia,US,Manufacturing,2025-01-06,2025-05-16,High
C6799,INDIVIDUAL,Liam Garcia,US,Insurance Brokerage,2016-09-18,2024-06-21,Medium
C6800,INDIVIDUAL,Lila Garcia,US,Technology,2017-08-29,2023-07-29,Low
C6801,INDIVIDUAL,Lucas Garcia,UK,Real Estate,2015-09-09,2023-07-29,Low
C6802,INDIVIDUAL,Mason Garcia,US,Pharmaceuticals,2024-03-14,2023-07-29,Low
C6803,INDIVIDUAL,Maya Garcia,US,Software,2018-07-13,2023-07-29,Low
C6804,LEGAL_ENTITY,Crown Treasury LLC,US,Mining Services,2025-01-31,2024-06-21,Medium
C6805,INDIVIDUAL,Mia Garcia,EU,Mining Services,2017-08-19,2023-07-29,Low
C6806,INDIVIDUAL,Naomi Garcia,US,Agribusiness,2024-02-19,2024-06-21,Medium
C6807,INDIVIDUAL,Nathan Garcia,EU,Professional Services,2023-03-26,2023-07-29,Low
C6808,LEGAL_ENTITY,Evergreen Treasury SA,EU,Consulting,2023-10-05,2024-06-21,Medium
C6809,INDIVIDUAL,Nina Garcia,US,Retail,2017-07-02,2023-07-29,Low
C6810,LEGAL_ENTITY,Falcon Treasury LLP,UK,Wholesale Trade,2017-04-23,2023-07-29,Low
C6811,LEGAL_ENTITY,Fortress Treasury BV,EU,Healthcare,2024-03-23,2025-05-16,High
C6812,INDIVIDUAL,Noah Garcia,US,Software,2017-04-10,2023-07-29,Low
C6813,INDIVIDUAL,Oliver Garcia,EU,Construction,2025-04-06,2025-05-16,High
C6814,INDIVIDUAL,Olivia Garcia,EU,Shipping,2021-11-18,2025-05-16,High
C6815,LEGAL_ENTITY,Harbor Treasury Inc,US,Consulting,2024-04-11,2023-07-29,Low
C6816,INDIVIDUAL,Oscar Garcia,EU,Private Investment,2016-10-23,2023-07-29,Low
C6817,INDIVIDUAL,Priya Garcia,EU,Logistics,2023-01-04,2023-07-29,Low
C6818,LEGAL_ENTITY,Highland Treasury SA,EU,Hospitality,2017-10-03,2025-05-16,High
C6819,INDIVIDUAL,Quinn Garcia,US,Healthcare,2016-11-12,2023-07-29,Low
C6820,INDIVIDUAL,Rafael Garcia,US,Construction,2024-06-30,2023-07-29,Low
C6821,INDIVIDUAL,Rachel Garcia,US,Insurance Brokerage,2023-07-16,2023-07-29,Low
C6822,INDIVIDUAL,Ruby Garcia,US,Private Investment,2015-06-21,2023-07-29,Low
C6823,INDIVIDUAL,Sofia Garcia,UK,Shipping,2017-06-28,2024-06-21,Medium
C6824,LEGAL_ENTITY,Ironwood Treasury Ltd,UK,Asset Management,2020-06-27,2024-06-21,Medium
C6825,LEGAL_ENTITY,Keystone Treasury LLC,US,Education,2024-11-14,2025-05-16,High
C6826,INDIVIDUAL,Stella Garcia,US,Consulting,2026-02-28,2023-07-29,Low
C6827,INDIVIDUAL,Thomas Garcia,UK,Consulting,2024-03-11,2023-07-29,Low
C6828,LEGAL_ENTITY,Lighthouse Treasury BV,EU,Pharmaceuticals,2019-03-24,2023-07-29,Low
C6829,LEGAL_ENTITY,Maple Treasury GmbH,EU,Construction,2016-07-17,2023-07-29,Low
C6830,INDIVIDUAL,Valeria Garcia,EU,Energy,2016-03-27,2025-05-16,High
C6831,LEGAL_ENTITY,Northbridge Treasury BV,EU,Education,2021-09-22,2023-07-29,Low
C6832,INDIVIDUAL,Victor Garcia,US,FinTech,2017-09-22,2025-05-16,High
C6833,INDIVIDUAL,Zoe Garcia,UK,Healthcare,2025-10-17,2023-07-29,Low
C6834,INDIVIDUAL,Aaron Gray,Offshore,Agribusiness,2021-10-26,2023-07-29,Low
C6835,LEGAL_ENTITY,Oakridge Treasury Inc,US,Construction,2020-04-10,2024-06-21,Medium
C6836,INDIVIDUAL,Alice Gray,UK,Food Processing,2022-09-18,2024-06-21,Medium
C6837,INDIVIDUAL,Amelia Gray,UK,Telecom,2023-09-09,2024-06-21,Medium
C6838,INDIVIDUAL,Andre Gray,UK,Consulting,2015-05-10,2023-07-29,Low
C6839,INDIVIDUAL,Angela Gray,US,Manufacturing,2020-08-08,2024-06-21,Medium
C6840,INDIVIDUAL,Anita Gray,EU,Pharmaceuticals,2020-07-05,2023-07-29,Low
C6841,INDIVIDUAL,Arthur Gray,EU,Software,2020-02-22,2024-06-21,Medium
C6842,INDIVIDUAL,Bianca Gray,US,Software,2023-05-22,2025-05-16,High
C6843,INDIVIDUAL,Caleb Gray,US,Luxury Goods,2016-04-12,2023-07-29,Low
C6844,LEGAL_ENTITY,Pioneer Treasury SA,EU,Consulting,2024-08-30,2024-06-21,Medium
C6845,INDIVIDUAL,Camila Gray,US,Energy,2021-05-17,2025-05-16,High
C6846,INDIVIDUAL,Carla Gray,EU,Luxury Goods,2024-09-27,2023-07-29,Low
C6847,INDIVIDUAL,Carmen Gray,US,Professional Services,2020-01-26,2025-05-16,High
C6848,LEGAL_ENTITY,PrimeArc Treasury Corp,US,Shipping,2025-02-24,2025-05-16,High
C6849,LEGAL_ENTITY,Quarry Treasury LLC,US,Media,2019-07-16,2023-07-29,Low
C6850,INDIVIDUAL,Charlotte Gray,Offshore,Shipping,2024-04-11,2023-07-29,Low
C6851,INDIVIDUAL,Claire Gray,US,FinTech,2025-09-26,2023-07-29,Low
C6852,INDIVIDUAL,Daniel Gray,Offshore,Agribusiness,2016-12-14,2024-06-21,Medium
C6853,LEGAL_ENTITY,Redwood Treasury BV,EU,Hospitality,2015-09-03,2024-06-21,Medium
C6854,INDIVIDUAL,Daria Gray,US,Food Processing,2015-07-05,2025-05-16,High
C6855,LEGAL_ENTITY,Riverstone Treasury GmbH,EU,Pharmaceuticals,2017-10-15,2023-07-29,Low
C6856,INDIVIDUAL,Diego Gray,EU,Manufacturing,2022-01-12,2024-06-21,Medium
C6857,LEGAL_ENTITY,Rosemont Treasury SA,EU,Education,2016-11-15,2023-07-29,Low
C6858,LEGAL_ENTITY,Sable Treasury Corp,US,Manufacturing,2022-04-04,2023-07-29,Low
C6859,LEGAL_ENTITY,Silvergate Treasury LLP,UK,Energy Trading,2020-08-18,2024-06-21,Medium
C6860,INDIVIDUAL,Dylan Gray,EU,Energy,2017-03-24,2024-06-21,Medium
C6861,INDIVIDUAL,Elena Gray,US,Manufacturing,2022-03-30,2023-07-29,Low
C6862,INDIVIDUAL,Elijah Gray,Offshore,Wholesale Trade,2021-04-14,2023-07-29,Low
C6863,INDIVIDUAL,Emily Gray,EU,Professional Services,2020-12-05,2023-07-29,Low
C6864,LEGAL_ENTITY,Stonebridge Treasury Ltd,UK,Healthcare,2023-09-24,2023-07-29,Low
C6865,INDIVIDUAL,Emma Gray,US,Private Investment,2021-11-13,2023-07-29,Low
C6866,LEGAL_ENTITY,Summit Treasury Corp,US,Shipping,2018-09-12,2023-07-29,Low
C6867,INDIVIDUAL,Eva Gray,UK,Import/Export,2016-08-27,2025-05-16,High
C6868,LEGAL_ENTITY,Tamarind Treasury Corp,US,Telecom,2021-12-13,2023-07-29,Low
C6869,LEGAL_ENTITY,Trinity Treasury BV,EU,Import/Export,2019-10-02,2023-07-29,Low
C6870,LEGAL_ENTITY,Valiant Treasury LLC,US,FinTech,2018-04-13,2024-06-21,Medium
C6871,INDIVIDUAL,Felix Gray,US,Logistics,2020-09-24,2023-07-29,Low
C6872,INDIVIDUAL,Gabriel Gray,UK,Wholesale Trade,2025-02-17,2023-07-29,Low
C6873,INDIVIDUAL,Grace Gray,UK,Asset Management,2015-07-19,2023-07-29,Low
C6874,INDIVIDUAL,Hannah Gray,US,Real Estate,2022-06-20,2023-07-29,Low
C6875,INDIVIDUAL,Henry Gray,EU,Education,2019-09-10,2024-06-21,Medium
C6876,INDIVIDUAL,Hugo Gray,US,Mining Services,2020-06-03,2024-06-21,Medium
C6877,LEGAL_ENTITY,Westhaven Treasury Inc,US,Real Estate,2015-01-26,2025-05-16,High
C6878,INDIVIDUAL,Iris Gray,UK,Insurance Brokerage,2024-08-27,2023-07-29,Low
C6879,INDIVIDUAL,Isaac Gray,UK,Professional Services,2024-02-08,2024-06-21,Medium
C6880,LEGAL_ENTITY,Windward Treasury Inc,US,Agribusiness,2026-02-20,2023-07-29,Low
C6881,INDIVIDUAL,Jade Gray,EU,Import/Export,2017-10-26,2025-05-16,High
C6882,INDIVIDUAL,James Gray,US,Mining Services,2016-08-05,2024-06-21,Medium
C6883,INDIVIDUAL,Jasper Gray,US,Insurance Brokerage,2020-12-09,2025-05-16,High
C6884,LEGAL_ENTITY,Yarrow Treasury LLP,UK,Telecom,2017-01-18,2024-06-21,Medium
C6885,INDIVIDUAL,Julia Gray,US,Professional Services,2023-03-12,2025-05-16,High
C6886,INDIVIDUAL,Julian Gray,US,Manufacturing,2021-08-04,2023-07-29,Low
C6887,INDIVIDUAL,Kara Gray,EU,Telecom,2016-09-13,2023-07-29,Low
C6888,INDIVIDUAL,Kevin Gray,EU,Construction,2019-02-25,2023-07-29,Low
C6889,LEGAL_ENTITY,Zenith Treasury Ltd,Offshore,Insurance Brokerage,2024-09-03,2023-07-29,Low
C6890,INDIVIDUAL,Lena Gray,UK,Media,2021-04-24,2024-06-21,Medium
C6891,INDIVIDUAL,Leon Gray,EU,Logistics,2025-06-01,2025-05-16,High
C6892,LEGAL_ENTITY,Larkspur Treasury SA,EU,Software,2019-08-30,2024-06-21,Medium
C6893,LEGAL_ENTITY,Meridian Treasury Inc,US,Energy,2019-04-25,2024-06-21,Medium
C6894,INDIVIDUAL,Liam Gray,EU,Manufacturing,2024-02-27,2024-06-21,Medium
